tenant_name,tenant_load,tenant_util,default_load_pct,pct_of_svc_spiking,lb_type
MS_53322,10.0,10.0,50.0,0.75,global
MS_35569,45.0,45.0,50.0,0.75,global
MS_56887,20.0,19.999999999999996,50.0,0.75,global
MS_45350,20.0,20.0,50.0,0.75,global
MS_1970,20.0,20.0,50.0,0.75,global
MS_57854,20.0,20.0,50.0,0.75,global
MS_25812,10.0,10.0,50.0,0.75,global
MS_67825,5.0,5.0,50.0,0.75,global
MS_64854,15.0,15.000000000000002,50.0,0.75,global
MS_13335,40.0,40.0,50.0,0.75,global
MS_48287,5.0,5.0,50.0,0.75,global
MS_61925,20.0,20.0,50.0,0.75,global
MS_57781,20.0,19.999999999999996,50.0,0.75,global
MS_26040,15.0,15.0,50.0,0.75,global
MS_71402,25.0,25.0,50.0,0.75,global
MS_19923,25.0,25.0,50.0,0.75,global
MS_44284,10.0,10.0,50.0,0.75,global
MS_14610,20.0,20.0,50.0,0.75,global
MS_67136,20.0,20.0,50.0,0.75,global
MS_55376,20.0,20.0,50.0,0.75,global
MS_47701,20.0,20.0,50.0,0.75,global
MS_39905,10.0,10.0,50.0,0.75,global
MS_13730,5.0,5.0,50.0,0.75,global
MS_43102,10.0,10.0,50.0,0.75,global
MS_14104,10.0,10.0,50.0,0.75,global
MS_35959,5.0,5.0,50.0,0.75,global
MS_56226,40.0,40.0,50.0,0.75,global
MS_38805,70.0,70.0,50.0,0.75,global
MS_14759,70.0,69.99999999999999,50.0,0.75,global
MS_14270,20.0,20.0,50.0,0.75,global
MS_56694,10.0,10.0,50.0,0.75,global
MS_10213,45.0,45.00000000000001,50.0,0.75,global
MS_17078,40.0,40.0,50.0,0.75,global
MS_10146,15.0,15.000000000000002,50.0,0.75,global
MS_35620,10.0,10.0,50.0,0.75,global
MS_39574,10.0,10.0,50.0,0.75,global
MS_31703,20.0,20.0,50.0,0.75,global
MS_59939,30.0,30.000000000000004,50.0,0.75,global
MS_8901,10.0,10.0,50.0,0.75,global
MS_9708,15.0,15.0,50.0,0.75,global
MS_70811,40.0,40.0,50.0,0.75,global
MS_66164,20.0,20.0,50.0,0.75,global
MS_29458,30.0,30.0,50.0,0.75,global
MS_72790,20.0,20.0,50.0,0.75,global
MS_31762,10.0,10.0,50.0,0.75,global
MS_22113,10.0,10.0,50.0,0.75,global
MS_19796,10.0,10.0,50.0,0.75,global
MS_16065,60.0,60.0,50.0,0.75,global
MS_41234,15.0,15.0,50.0,0.75,global
MS_19049,5.0,5.0,50.0,0.75,global
MS_33131,40.0,40.0,50.0,0.75,global
MS_50224,70.0,69.99999999999999,50.0,0.75,global
MS_48851,5.0,5.0,50.0,0.75,global
MS_28762,30.0,30.0,50.0,0.75,global
MS_3192,10.0,10.0,50.0,0.75,global
MS_42138,15.0,15.0,50.0,0.75,global
MS_56056,15.0,15.0,50.0,0.75,global
MS_19436,40.0,40.0,50.0,0.75,global
MS_32551,10.0,10.0,50.0,0.75,global
MS_26187,20.0,20.0,50.0,0.75,global
MS_8279,10.0,10.0,50.0,0.75,global
MS_34803,20.0,20.0,50.0,0.75,global
MS_57551,50.0,50.0,50.0,0.75,global
MS_52083,5.0,5.0,50.0,0.75,global
MS_57922,10.0,10.0,50.0,0.75,global
MS_28122,15.0,15.0,50.0,0.75,global
MS_7867,10.0,10.0,50.0,0.75,global
MS_46341,40.0,40.0,50.0,0.75,global
MS_18676,20.0,20.0,50.0,0.75,global
MS_70217,30.0,30.0,50.0,0.75,global
MS_43912,30.0,30.0,50.0,0.75,global
MS_25053,15.0,15.0,50.0,0.75,global
MS_6162,10.0,10.0,50.0,0.75,global
MS_66283,20.0,20.0,50.0,0.75,global
MS_58573,20.0,20.0,50.0,0.75,global
MS_72771,5.0,5.0,50.0,0.75,global
MS_20080,20.0,20.0,50.0,0.75,global
MS_15795,10.0,10.0,50.0,0.75,global
MS_7570,10.0,10.0,50.0,0.75,global
MS_7925,15.0,15.0,50.0,0.75,global
MS_55187,30.0,30.0,50.0,0.75,global
MS_8307,10.0,10.0,50.0,0.75,global
MS_27765,10.0,10.0,50.0,0.75,global
MS_66271,5.0,5.0,50.0,0.75,global
MS_62243,40.0,40.0,50.0,0.75,global
MS_19795,30.0,30.0,50.0,0.75,global
MS_58177,15.0,15.0,50.0,0.75,global
MS_6808,10.0,10.0,50.0,0.75,global
MS_73430,5.0,5.0,50.0,0.75,global
MS_56422,5.0,5.0,50.0,0.75,global
MS_63265,10.0,10.0,50.0,0.75,global
MS_19083,20.0,20.0,50.0,0.75,global
MS_1851,5.0,5.0,50.0,0.75,global
MS_22313,20.0,20.0,50.0,0.75,global
MS_47351,50.0,50.0,50.0,0.75,global
MS_25203,20.0,20.0,50.0,0.75,global
MS_14355,5.0,5.0,50.0,0.75,global
MS_65630,10.0,10.0,50.0,0.75,global
MS_64011,10.0,10.0,50.0,0.75,global
MS_55294,10.0,10.0,50.0,0.75,global
MS_7771,20.0,19.999999999999996,50.0,0.75,global
MS_63674,20.0,20.000000000000004,50.0,0.75,global
MS_19435,5.0,5.0,50.0,0.75,global
MS_62261,30.0,30.0,50.0,0.75,global
MS_62114,10.0,10.0,50.0,0.75,global
MS_53627,5.0,5.0,50.0,0.75,global
MS_70425,40.0,40.00000000000001,50.0,0.75,global
MS_13585,10.0,10.0,50.0,0.75,global
MS_15184,10.0,10.0,50.0,0.75,global
MS_36787,10.0,10.0,50.0,0.75,global
MS_66514,5.0,5.0,50.0,0.75,global
MS_59313,20.0,20.0,50.0,0.75,global
MS_3887,5.0,5.0,50.0,0.75,global
MS_35476,10.0,10.0,50.0,0.75,global
MS_22084,20.0,20.0,50.0,0.75,global
MS_29491,10.0,10.0,50.0,0.75,global
MS_43770,40.0,40.0,50.0,0.75,global
MS_27837,10.0,10.0,50.0,0.75,global
MS_53355,10.0,10.0,50.0,0.75,global
MS_65024,5.0,5.0,50.0,0.75,global
MS_68286,95.0,95.0,50.0,0.75,global
MS_34894,20.0,20.0,50.0,0.75,global
MS_27805,5.0,5.0,50.0,0.75,global
MS_53751,5.0,5.0,50.0,0.75,global
MS_46615,10.0,10.0,50.0,0.75,global
MS_67013,20.0,19.999999970070437,50.0,0.75,global
MS_40244,20.0,20.0,50.0,0.75,global
MS_43181,5.0,5.0,50.0,0.75,global
MS_17248,5.0,5.0,50.0,0.75,global
MS_70767,10.0,10.0,50.0,0.75,global
MS_16178,10.0,10.0,50.0,0.75,global
MS_11423,10.0,10.0,50.0,0.75,global
MS_43040,15.0,15.0,50.0,0.75,global
MS_6405,40.0,39.99999999999999,50.0,0.75,global
MS_49674,40.0,40.0,50.0,0.75,global
MS_8304,10.0,10.0,50.0,0.75,global
MS_32695,10.0,10.0,50.0,0.75,global
MS_8893,10.0,10.0,50.0,0.75,global
MS_60750,10.0,10.0,50.0,0.75,global
MS_52867,5.0,5.0,50.0,0.75,global
MS_58245,45.0,44.99999999999999,50.0,0.75,global
MS_62070,40.0,40.0,50.0,0.75,global
MS_49336,20.0,20.0,50.0,0.75,global
MS_42927,5.0,5.0,50.0,0.75,global
MS_54389,45.0,44.999999999999986,50.0,0.75,global
MS_34050,10.0,10.0,50.0,0.75,global
MS_52741,5.0,5.0,50.0,0.75,global
MS_65075,25.0,25.000000000000004,50.0,0.75,global
MS_13685,15.0,15.0,50.0,0.75,global
MS_10171,10.0,10.0,50.0,0.75,global
MS_17133,5.0,5.0,50.0,0.75,global
MS_64437,25.0,25.0,50.0,0.75,global
MS_7911,25.0,25.0,50.0,0.75,global
MS_7999,15.0,15.0,50.0,0.75,global
MS_36211,10.0,10.0,50.0,0.75,global
MS_55929,15.0,15.0,50.0,0.75,global
MS_37534,65.0,65.00000000000001,50.0,0.75,global
MS_58919,15.0,15.0,50.0,0.75,global
MS_25136,10.0,10.0,50.0,0.75,global
MS_21227,20.0,20.0,50.0,0.75,global
MS_20911,10.0,10.0,50.0,0.75,global
MS_57948,15.0,15.0,50.0,0.75,global
MS_16848,10.0,10.0,50.0,0.75,global
MS_44646,10.0,10.0,50.0,0.75,global
MS_34139,10.0,10.0,50.0,0.75,global
MS_17106,15.0,15.0,50.0,0.75,global
MS_23858,5.0,5.0,50.0,0.75,global
MS_26165,10.0,10.0,50.0,0.75,global
MS_598,30.0,30.0,50.0,0.75,global
MS_31376,20.0,20.0,50.0,0.75,global
MS_24718,15.0,15.000000000000002,50.0,0.75,global
MS_9333,15.0,15.0,50.0,0.75,global
MS_25188,15.0,15.0,50.0,0.75,global
MS_40310,60.0,60.0,50.0,0.75,global
MS_8753,10.0,10.0,50.0,0.75,global
MS_64426,60.0,60.00000000000001,50.0,0.75,global
MS_44806,10.0,10.0,50.0,0.75,global
MS_28883,10.0,10.0,50.0,0.75,global
MS_36124,15.0,15.000000000000002,50.0,0.75,global
MS_38971,10.0,10.0,50.0,0.75,global
MS_17215,20.0,20.0,50.0,0.75,global
MS_44721,10.0,10.0,50.0,0.75,global
MS_53330,10.0,10.0,50.0,0.75,global
MS_11489,10.0,10.0,50.0,0.75,global
MS_60204,35.0,35.0,50.0,0.75,global
MS_45319,10.0,10.0,50.0,0.75,global
MS_61467,20.0,20.0,50.0,0.75,global
MS_64856,5.0,5.0,50.0,0.75,global
MS_71730,5.0,5.0,50.0,0.75,global
MS_18165,15.0,15.000000000000002,50.0,0.75,global
MS_40884,30.0,29.999999999999996,50.0,0.75,global
MS_68260,15.0,15.0,50.0,0.75,global
MS_32014,10.0,10.0,50.0,0.75,global
MS_43659,10.0,10.0,50.0,0.75,global
MS_29312,20.0,20.0,50.0,0.75,global
MS_71398,30.0,30.0,50.0,0.75,global
MS_19305,20.0,20.0,50.0,0.75,global
MS_55188,20.0,20.0,50.0,0.75,global
MS_32348,10.0,10.0,50.0,0.75,global
MS_9622,20.0,20.0,50.0,0.75,global
MS_39429,45.0,45.00000000000001,50.0,0.75,global
MS_47233,20.0,20.0,50.0,0.75,global
MS_9808,20.0,20.0,50.0,0.75,global
MS_32895,40.0,40.0,50.0,0.75,global
MS_27566,10.0,10.0,50.0,0.75,global
MS_67889,5.0,5.0,50.0,0.75,global
MS_66498,25.0,25.0,50.0,0.75,global
MS_44803,5.0,5.0,50.0,0.75,global
MS_61331,20.0,20.0,50.0,0.75,global
MS_3755,10.0,10.0,50.0,0.75,global
MS_69280,10.0,10.0,50.0,0.75,global
MS_25487,5.0,5.0,50.0,0.75,global
MS_59518,35.0,35.0,50.0,0.75,global
MS_26235,10.0,10.0,50.0,0.75,global
MS_73191,20.0,20.000000000000004,50.0,0.75,global
MS_39286,10.0,10.0,50.0,0.75,global
MS_34455,10.0,10.0,50.0,0.75,global
MS_60403,15.0,14.999999999999998,50.0,0.75,global
MS_72743,10.0,10.0,50.0,0.75,global
MS_61790,25.0,25.0,50.0,0.75,global
MS_45059,10.0,10.0,50.0,0.75,global
MS_29397,5.0,5.0,50.0,0.75,global
MS_31112,5.0,5.0,50.0,0.75,global
MS_4408,10.0,10.0,50.0,0.75,global
MS_35519,20.0,20.0,50.0,0.75,global
MS_54160,10.0,10.0,50.0,0.75,global
MS_37323,10.0,10.0,50.0,0.75,global
MS_28099,10.0,10.0,50.0,0.75,global
MS_2326,10.0,10.0,50.0,0.75,global
MS_68815,20.0,20.0,50.0,0.75,global
MS_57274,20.0,20.0,50.0,0.75,global
MS_34601,5.0,5.0,50.0,0.75,global
MS_72833,20.0,20.0,50.0,0.75,global
MS_18505,35.0,35.00000000000001,50.0,0.75,global
MS_39783,10.0,10.0,50.0,0.75,global
MS_16826,5.0,5.0,50.0,0.75,global
MS_12534,20.0,20.0,50.0,0.75,global
MS_52449,30.0,30.0,50.0,0.75,global
MS_15411,30.0,30.0,50.0,0.75,global
MS_12202,20.0,20.000000000000004,50.0,0.75,global
MS_63359,10.0,10.0,50.0,0.75,global
MS_11776,10.0,10.0,50.0,0.75,global
MS_60307,10.0,10.0,50.0,0.75,global
MS_25448,20.0,20.0,50.0,0.75,global
MS_49657,10.0,10.0,50.0,0.75,global
MS_32252,15.0,15.0,50.0,0.75,global
MS_22467,10.0,10.0,50.0,0.75,global
MS_56435,10.0,10.0,50.0,0.75,global
MS_42108,20.0,20.0,50.0,0.75,global
MS_11206,20.0,20.0,50.0,0.75,global
MS_39432,20.0,20.0,50.0,0.75,global
MS_32217,20000.0,313.8973319310329,50.0,0.75,global
MS_53591,5.0,5.0,50.0,0.75,global
MS_69580,20.0,20.0,50.0,0.75,global
MS_71463,5.0,5.0,50.0,0.75,global
MS_33309,25.0,25.0,50.0,0.75,global
MS_58771,20.0,20.0,50.0,0.75,global
MS_66350,10.0,10.0,50.0,0.75,global
MS_24650,10.0,10.0,50.0,0.75,global
MS_41216,10.0,10.0,50.0,0.75,global
MS_19144,30.0,29.999999999999996,50.0,0.75,global
MS_43660,20.0,19.999999999999996,50.0,0.75,global
MS_61174,10.0,10.0,50.0,0.75,global
MS_7778,15.0,15.0,50.0,0.75,global
MS_15431,25.0,25.000000000000007,50.0,0.75,global
MS_18280,100.0,100.00000000000003,50.0,0.75,global
MS_37737,20.0,19.999999999999996,50.0,0.75,global
MS_25720,15.0,15.0,50.0,0.75,global
MS_24669,10.0,10.0,50.0,0.75,global
MS_8650,5.0,5.0,50.0,0.75,global
MS_18478,10.0,10.0,50.0,0.75,global
MS_30745,45.0,45.0,50.0,0.75,global
MS_63622,20.0,20.0,50.0,0.75,global
MS_10064,10.0,10.0,50.0,0.75,global
MS_62096,25.0,25.0,50.0,0.75,global
MS_43641,5.0,5.0,50.0,0.75,global
MS_67585,5.0,5.0,50.0,0.75,global
MS_6372,50.0,50.0,50.0,0.75,global
MS_23980,10.0,10.0,50.0,0.75,global
MS_53713,20.0,20.0,50.0,0.75,global
MS_54202,15.0,15.000000000000002,50.0,0.75,global
MS_22664,30.0,30.0,50.0,0.75,global
MS_367,15.0,15.0,50.0,0.75,global
MS_33635,20.0,20.0,50.0,0.75,global
MS_58945,20.0,20.0,50.0,0.75,global
MS_64580,15.0,15.000000000000002,50.0,0.75,global
MS_10055,30.0,30.0,50.0,0.75,global
MS_57820,10.0,10.0,50.0,0.75,global
MS_55615,25.0,24.999999999999993,50.0,0.75,global
MS_32480,10.0,10.0,50.0,0.75,global
MS_7876,10.0,10.0,50.0,0.75,global
MS_28912,25.0,25.0,50.0,0.75,global
MS_54120,5.0,5.0,50.0,0.75,global
MS_14348,10.0,10.0,50.0,0.75,global
MS_8025,10.0,10.0,50.0,0.75,global
MS_29104,20.0,20.0,50.0,0.75,global
MS_45556,15.0,14.999999999999998,50.0,0.75,global
MS_54017,40.0,40.0,50.0,0.75,global
MS_63411,5.0,5.0,50.0,0.75,global
MS_17618,40.0,40.0,50.0,0.75,global
MS_68025,10.0,10.0,50.0,0.75,global
MS_18728,20.0,19.999999999999996,50.0,0.75,global
MS_45805,5.0,5.0,50.0,0.75,global
MS_62914,20.0,20.0,50.0,0.75,global
MS_10605,10.0,10.0,50.0,0.75,global
MS_46938,15.0,15.0,50.0,0.75,global
MS_62756,40.0,40.0,50.0,0.75,global
MS_67386,60.0,60.00000000000001,50.0,0.75,global
MS_9148,20.0,20.0,50.0,0.75,global
MS_29727,10.0,10.0,50.0,0.75,global
MS_20170,10.0,10.0,50.0,0.75,global
MS_16728,5.0,5.0,50.0,0.75,global
MS_30899,15.0,15.0,50.0,0.75,global
MS_2634,10.0,10.0,50.0,0.75,global
MS_69622,25.0,25.0,50.0,0.75,global
MS_20450,35.0,35.0,50.0,0.75,global
MS_40021,10.0,10.0,50.0,0.75,global
MS_66640,20.0,20.0,50.0,0.75,global
MS_72596,10.0,10.0,50.0,0.75,global
MS_37670,10.0,10.0,50.0,0.75,global
MS_36675,30.0,29.999999999999993,50.0,0.75,global
MS_37288,10.0,10.0,50.0,0.75,global
MS_49474,10.0,10.0,50.0,0.75,global
MS_73161,10.0,10.0,50.0,0.75,global
MS_69715,5.0,5.0,50.0,0.75,global
MS_62079,5.0,5.0,50.0,0.75,global
MS_40574,10.0,10.0,50.0,0.75,global
MS_24773,20.0,20.0,50.0,0.75,global
MS_23513,5.0,5.0,50.0,0.75,global
MS_67152,20.0,20.0,50.0,0.75,global
MS_18248,35.0,35.00000000000001,50.0,0.75,global
MS_12070,20.0,20.0,50.0,0.75,global
MS_29164,10.0,10.0,50.0,0.75,global
MS_11791,5.0,5.0,50.0,0.75,global
MS_24712,15.0,15.0,50.0,0.75,global
MS_3551,10.0,10.0,50.0,0.75,global
MS_20084,15.0,15.0,50.0,0.75,global
MS_13389,15.0,15.0,50.0,0.75,global
MS_24030,30.0,30.000000000000004,50.0,0.75,global
MS_67268,5.0,5.0,50.0,0.75,global
MS_36285,5.0,5.0,50.0,0.75,global
MS_16209,20.0,20.000000000000004,50.0,0.75,global
MS_47458,10.0,10.0,50.0,0.75,global
MS_42585,10.0,10.0,50.0,0.75,global
MS_61750,10.0,10.0,50.0,0.75,global
MS_32302,35.0,35.00000000000001,50.0,0.75,global
MS_45240,20.0,20.0,50.0,0.75,global
MS_3769,5.0,5.0,50.0,0.75,global
MS_6634,5.0,5.0,50.0,0.75,global
MS_8810,5.0,5.0,50.0,0.75,global
MS_36219,20.0,20.0,50.0,0.75,global
MS_34545,10.0,10.0,50.0,0.75,global
MS_39481,20.0,20.0,50.0,0.75,global
MS_29079,20.0,20.0,50.0,0.75,global
MS_60335,20.0,20.0,50.0,0.75,global
MS_8954,10.0,10.0,50.0,0.75,global
MS_28884,65.0,65.0,50.0,0.75,global
MS_31308,10.0,10.0,50.0,0.75,global
MS_60518,5.0,5.0,50.0,0.75,global
MS_2203,5.0,5.0,50.0,0.75,global
MS_28014,10.0,10.0,50.0,0.75,global
MS_55682,15.0,15.0,50.0,0.75,global
MS_25142,10.0,10.0,50.0,0.75,global
MS_40380,5.0,5.0,50.0,0.75,global
MS_26589,5.0,5.0,50.0,0.75,global
MS_38489,35.0,35.0,50.0,0.75,global
MS_22948,15.0,15.0,50.0,0.75,global
MS_33569,15.0,14.999999999999998,50.0,0.75,global
MS_27702,30.0,30.000000000000004,50.0,0.75,global
MS_55660,30.0,30.000000000000004,50.0,0.75,global
MS_49876,5.0,5.0,50.0,0.75,global
MS_3109,25.0,25.000000000000004,50.0,0.75,global
MS_4753,5.0,5.0,50.0,0.75,global
MS_60695,20.0,20.0,50.0,0.75,global
MS_15388,30.0,30.0,50.0,0.75,global
MS_69937,10.0,10.0,50.0,0.75,global
MS_16581,20.0,20.0,50.0,0.75,global
MS_64583,5.0,5.0,50.0,0.75,global
MS_7374,20.0,20.0,50.0,0.75,global
MS_50908,40.0,40.0,50.0,0.75,global
MS_73319,15.0,15.0,50.0,0.75,global
MS_25949,20.0,20.0,50.0,0.75,global
MS_33459,10.0,10.0,50.0,0.75,global
MS_7983,10.0,10.0,50.0,0.75,global
MS_48266,10.0,10.0,50.0,0.75,global
MS_13936,15.0,14.999999999999998,50.0,0.75,global
MS_30677,20.0,20.0,50.0,0.75,global
MS_19518,5.0,5.0,50.0,0.75,global
MS_39972,10.0,10.0,50.0,0.75,global
MS_53901,10.0,10.0,50.0,0.75,global
MS_36125,10.0,10.0,50.0,0.75,global
MS_7981,10.0,10.0,50.0,0.75,global
MS_334,10.0,10.0,50.0,0.75,global
MS_28862,5.0,5.0,50.0,0.75,global
MS_33806,15.0,15.0,50.0,0.75,global
MS_61535,10.0,10.0,50.0,0.75,global
MS_61613,5.0,5.0,50.0,0.75,global
MS_66827,30.0,30.0,50.0,0.75,global
MS_24684,5.0,5.0,50.0,0.75,global
MS_54391,10.0,10.0,50.0,0.75,global
MS_578,5.0,5.0,50.0,0.75,global
MS_46672,30.0,30.0,50.0,0.75,global
MS_41113,5.0,5.0,50.0,0.75,global
MS_11212,15.0,15.0,50.0,0.75,global
MS_19689,5.0,5.0,50.0,0.75,global
MS_45436,20.0,19.999999999999996,50.0,0.75,global
MS_68636,20.0,20.0,50.0,0.75,global
MS_38540,10.0,10.0,50.0,0.75,global
MS_48867,10.0,10.0,50.0,0.75,global
MS_1141,5.0,5.0,50.0,0.75,global
MS_35475,30.0,30.0,50.0,0.75,global
MS_14386,5.0,5.0,50.0,0.75,global
MS_17552,5.0,5.0,50.0,0.75,global
MS_72845,15.0,15.0,50.0,0.75,global
MS_44071,10.0,10.0,50.0,0.75,global
MS_58958,15.0,15.000000000000002,50.0,0.75,global
MS_29128,30.0,29.999999999999996,50.0,0.75,global
MS_39353,10.0,10.0,50.0,0.75,global
MS_34218,10.0,10.0,50.0,0.75,global
MS_67907,20.0,20.0,50.0,0.75,global
MS_59870,10.0,10.0,50.0,0.75,global
MS_19092,5.0,5.0,50.0,0.75,global
MS_61400,5.0,5.0,50.0,0.75,global
MS_63372,25.0,25.0,50.0,0.75,global
MS_38792,10.0,10.0,50.0,0.75,global
MS_71908,10.0,10.0,50.0,0.75,global
MS_8138,20.0,20.0,50.0,0.75,global
MS_18075,40.0,40.0,50.0,0.75,global
MS_58440,5.0,5.0,50.0,0.75,global
MS_13974,10.0,10.0,50.0,0.75,global
MS_3751,20.0,20.0,50.0,0.75,global
MS_14186,40.0,40.0,50.0,0.75,global
MS_24731,10.0,10.0,50.0,0.75,global
MS_42487,30.0,30.000000000000004,50.0,0.75,global
MS_36570,10.0,10.0,50.0,0.75,global
MS_47934,20.0,20.0,50.0,0.75,global
MS_65446,10.0,10.0,50.0,0.75,global
MS_46043,10.0,10.0,50.0,0.75,global
MS_25511,50.0,50.0,50.0,0.75,global
MS_31348,25.0,25.0,50.0,0.75,global
MS_62955,10.0,10.0,50.0,0.75,global
MS_24652,10.0,10.0,50.0,0.75,global
MS_18791,10.0,10.0,50.0,0.75,global
MS_20110,10.0,10.0,50.0,0.75,global
MS_35327,10.0,10.0,50.0,0.75,global
MS_26829,10.0,10.0,50.0,0.75,global
MS_44116,10.0,10.0,50.0,0.75,global
MS_20233,15.0,15.000000000000002,50.0,0.75,global
MS_8309,45.0,45.0,50.0,0.75,global
MS_8332,20.0,20.0,50.0,0.75,global
MS_6114,10.0,10.0,50.0,0.75,global
MS_1410,10.0,10.0,50.0,0.75,global
MS_45119,10.0,10.0,50.0,0.75,global
MS_34816,20.0,19.999999999999996,50.0,0.75,global
MS_60108,5.0,5.0,50.0,0.75,global
MS_8367,20000.0,239.99998517449873,50.0,0.75,global
MS_975,10.0,10.0,50.0,0.75,global
MS_59428,5.0,5.0,50.0,0.75,global
MS_44038,10.0,10.0,50.0,0.75,global
MS_61903,20.0,19.999999999999996,50.0,0.75,global
MS_66068,10.0,10.0,50.0,0.75,global
MS_40744,10.0,10.0,50.0,0.75,global
MS_14423,20.0,20.0,50.0,0.75,global
MS_37550,10.0,10.0,50.0,0.75,global
MS_30918,10.0,10.0,50.0,0.75,global
MS_24128,30.0,29.999999999999996,50.0,0.75,global
MS_48967,20.0,20.0,50.0,0.75,global
MS_70046,20.0,20.0,50.0,0.75,global
MS_48064,20.0,20.0,50.0,0.75,global
MS_62579,20.0,20.0,50.0,0.75,global
MS_39572,5.0,5.0,50.0,0.75,global
MS_32266,15.0,15.0,50.0,0.75,global
MS_48762,10.0,10.0,50.0,0.75,global
MS_62323,10.0,10.0,50.0,0.75,global
MS_15338,25.0,25.0,50.0,0.75,global
MS_44016,30.0,30.000000000000004,50.0,0.75,global
MS_462,30.0,30.000000000000004,50.0,0.75,global
MS_3581,5.0,5.0,50.0,0.75,global
MS_39201,5.0,5.0,50.0,0.75,global
MS_50551,40.0,40.0,50.0,0.75,global
MS_16921,10.0,10.0,50.0,0.75,global
MS_53408,10.0,10.0,50.0,0.75,global
MS_15340,20.0,20.0,50.0,0.75,global
MS_47587,30.0,30.0,50.0,0.75,global
MS_16699,10.0,10.0,50.0,0.75,global
MS_8040,10.0,10.0,50.0,0.75,global
MS_51651,5.0,5.0,50.0,0.75,global
MS_45593,15.0,15.0,50.0,0.75,global
MS_7436,35.0,35.0,50.0,0.75,global
MS_6741,5.0,5.0,50.0,0.75,global
MS_9476,20.0,20.0,50.0,0.75,global
MS_57984,10.0,10.0,50.0,0.75,global
MS_16979,10.0,10.0,50.0,0.75,global
MS_68131,20.0,20.0,50.0,0.75,global
MS_70943,10.0,10.0,50.0,0.75,global
MS_72048,10.0,10.0,50.0,0.75,global
MS_41922,5.0,5.0,50.0,0.75,global
MS_65343,25.0,25.0,50.0,0.75,global
MS_9720,10.0,10.0,50.0,0.75,global
MS_19604,10.0,10.0,50.0,0.75,global
MS_23977,35.0,35.00000000000001,50.0,0.75,global
MS_43258,5.0,5.0,50.0,0.75,global
MS_61619,20.0,19.999999999999996,50.0,0.75,global
MS_68312,5.0,5.0,50.0,0.75,global
MS_11077,5.0,5.0,50.0,0.75,global
MS_58327,15.0,15.0,50.0,0.75,global
MS_25047,5.0,5.0,50.0,0.75,global
MS_64155,20.0,20.0,50.0,0.75,global
MS_7499,10.0,10.0,50.0,0.75,global
MS_39024,60000.0,1229.9998563374825,50.0,0.75,global
MS_13703,15.0,15.0,50.0,0.75,global
MS_12632,10.0,10.0,50.0,0.75,global
MS_73225,20.0,20.0,50.0,0.75,global
MS_45500,10.0,10.0,50.0,0.75,global
MS_65834,5.0,5.0,50.0,0.75,global
MS_56909,20.0,19.999999999999996,50.0,0.75,global
MS_62732,10.0,10.0,50.0,0.75,global
MS_14392,10.0,10.0,50.0,0.75,global
MS_60139,20.0,20.0,50.0,0.75,global
MS_47116,30.0,30.0,50.0,0.75,global
MS_67045,5.0,5.0,50.0,0.75,global
MS_65882,10.0,10.0,50.0,0.75,global
MS_11446,15.0,15.0,50.0,0.75,global
MS_54382,15.0,15.000000000000002,50.0,0.75,global
MS_16227,20.0,20.0,50.0,0.75,global
MS_52397,20.0,20.0,50.0,0.75,global
MS_33701,10.0,10.0,50.0,0.75,global
MS_14098,5.0,5.0,50.0,0.75,global
MS_13595,5.0,5.0,50.0,0.75,global
MS_61124,20.0,20.0,50.0,0.75,global
MS_14341,20.0,19.999999999999996,50.0,0.75,global
MS_53987,10.0,10.0,50.0,0.75,global
MS_17103,10.0,10.0,50.0,0.75,global
MS_34932,10.0,10.0,50.0,0.75,global
MS_71575,10.0,10.0,50.0,0.75,global
MS_57780,5.0,5.0,50.0,0.75,global
MS_26316,30.0,30.0,50.0,0.75,global
MS_11613,10.0,10.0,50.0,0.75,global
MS_5416,25.0,25.0,50.0,0.75,global
MS_29705,55.0,54.99999999999999,50.0,0.75,global
MS_59381,20.0,20.0,50.0,0.75,global
MS_45310,20.0,20.000000000000004,50.0,0.75,global
MS_68813,5.0,5.0,50.0,0.75,global
MS_37440,30.0,30.000000000000004,50.0,0.75,global
MS_5193,10.0,10.0,50.0,0.75,global
MS_39909,10.0,10.0,50.0,0.75,global
MS_68186,10.0,10.0,50.0,0.75,global
MS_73342,10.0,10.0,50.0,0.75,global
MS_782,20.0,20.000000000000004,50.0,0.75,global
MS_51408,10.0,10.0,50.0,0.75,global
MS_59703,10.0,10.0,50.0,0.75,global
MS_13395,35.0,35.0,50.0,0.75,global
MS_22405,20.0,20.0,50.0,0.75,global
MS_39913,10.0,10.0,50.0,0.75,global
MS_9828,45.0,44.999999999999986,50.0,0.75,global
MS_54192,10.0,10.0,50.0,0.75,global
MS_6710,5.0,5.0,50.0,0.75,global
MS_61885,20.0,19.999999999999996,50.0,0.75,global
MS_37913,10.0,10.0,50.0,0.75,global
MS_39966,20.0,20.0,50.0,0.75,global
MS_38419,5.0,5.0,50.0,0.75,global
MS_41730,10.0,10.0,50.0,0.75,global
MS_25060,10.0,10.0,50.0,0.75,global
MS_71347,15.0,15.0,50.0,0.75,global
MS_53916,15.0,15.0,50.0,0.75,global
MS_39879,30.0,30.0,50.0,0.75,global
MS_67468,10.0,10.0,50.0,0.75,global
MS_72287,10.0,10.0,50.0,0.75,global
MS_3149,20.0,20.0,50.0,0.75,global
